id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
19113616,"Galápagos Islands, Ecuador",-0.3669246149,-90.5856710477,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19136660,"Lázaro Cárdenas, 48330 Puerto Vallarta, Jal., Mexico",20.600281,-105.239367,19,,,,19,,,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19202074,"Océano Pacífico, , BCS, MX",24.3236351101,-110.3304777103,24,,,,24,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19357258,Little Mermaid Beach,23.4057764819,-109.4194366866,425,,,,425,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19434695,"Aguirre, CR-PU, CR",9.4154900781,-84.1713666921,372,,,,372,,,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19434896,"La Paz, Baja California Sur, Mexico",23.9935833333,-109.8266111111,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19544096,"Zihuatanejo de Azueta, MX-GR, MX",17.6327921304,-101.5499619497,61,,,,61,,,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19554367,"Puerto Ayora, Ecuador",-0.74257737,-90.30570222,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19558162,"Islas Galápagos, Ecuador",-0.76265302,-90.34054901,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19558340,"Islas Galápagos, Ecuador",-0.7626070101,-90.34061297,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19590682,"Sta Barbara 5b, El Dorado, 82110 Mazatlán, Sin., México",23.2517447,-106.4538857,21,,,,21,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19635988,"Isabela, EC-GA, EC",-0.9786475876,-90.9520467602,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19822368,"Puerto Ayora, Ecuador",-0.742822241,-90.3059042126,17,,,,17,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19847556,"Granito de Oro, Coiba NP, Panama",7.5923815251,-81.7118010208,250,,,,250,,,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19976111,Islote Pelado,-1.93488,-80.788822,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19976552,Islote Pelado,-1.934966,-80.788543,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19995510,"Granito de Oro, Coiba NP, Panama",7.5923815251,-81.7118010208,150,,,,150,,,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
19997932,"Galapagos Islands, Isabela, Galapagos, EC",-0.7022755819,-91.322287645,12964,,,,12964,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20085742,"Santa Cruz, EC-GA, EC",-0.7430472222,-90.3059361111,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20085757,"Santa Cruz, Galápagos, Ecuador",-0.7430472222,-90.3059361111,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20374822,"Los Cabos, MX-BS, MX",22.8855157733,-109.9113019841,2,,,,2,,,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20472379,"Chileno Bay, Cabo San Lucas, BCS, MX",22.9485216286,-109.8063560576,22,,,,22,,,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20474296,"Chileno Bay, Cabo San Lucas, BCS, MX",22.948555,-109.8063583333,10,,,,10,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20529926,"Golfito, CR-PU, CR",8.5424880067,-83.3039205124,48,,,,48,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20697314,"Golfito, CR-PU, CR",8.397993,-83.346931,131,,,,131,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20748598,"Golfo Dulce, Costa Rica",8.6525001191,-83.2654375735,7903,,,,7903,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20748599,"Golfo Dulce, Costa Rica",8.6525001191,-83.2654375735,7903,,,,7903,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20773051,"Isabela, Galápagos, Ecuador",-0.26424,-91.37197,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20793541,"Puntarenas Province, Costa Rica",8.4012217945,-83.3406782774,600,,,,600,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20855124,"Ensenada, MX-BN, MX",29.0477356617,-113.5076646464,31,,,,31,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20886886,"Galapagos Islands, Ecuador",-0.1612600941,-90.8218900621,320,,,,320,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
20956318,"Puerto López, EC-MN, EC",-1.5689725926,-80.8412503079,11,,,,11,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
21041321,"Guaymas, MX-SO, MX",27.9418347714,-111.05128284,67,,,,67,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
21205972,"Piedras Blancas National Park, Golfito, Puntarenas, CR",8.6879070135,-83.3282706412,1671,,,,1671,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
21519791,Coiba N.P. Granito de Oro,7.5938246478,-81.712539196,275,,,,275,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
21559078,"Galápagos Islands, Ecuador",-0.754191348,-90.3298942585,1505,,,,1505,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
21791097,"Gorgona, CO-VC-BV, CO-VC, CO",2.954670301,-78.1754996628,175,,,,175,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
21974028,"La Paz, MX-BS, MX",24.5987336449,-110.3998142481,60,,,,60,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
22166683,"Océano Pacífico, , NAY, MX",20.85367,-105.4611883333,5,,,,5,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
23015058,Coiba N.P. Isla Cocos Sur,7.6172291049,-81.7156347419,150,,,,150,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
23149651,,7.3241771371,-81.7417905852,33657,,,,33657,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
23434962,"Cap. Joel Montes Camarena, Cerro del Vigía, Mazatlán, Sin., México",23.1799221039,-106.4279556274,,,,,,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
23514091,"Mazatlán, MX-SI, MX",23.2387997822,-106.4677133197,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
23821705,"Malecon s/n, Centro, 48300 Puerto Vallarta, Jal., México",20.545767068,-105.2913808823,31,,,,31,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
23821708,"Puerto Vallarta, MX-JA, MX",20.5455238157,-105.2909363686,4,,,,4,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24013105,"Mazatlán, MX-SI, MX",23.2384393414,-106.4687803557,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24013165,"Mazatlán, MX-SI, MX",23.2385748945,-106.4687313168,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24324836,"Isla Los Venados, México",23.2310066049,-106.4677121147,334,,,,334,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24333822,"Mazatlán, Sin., México",23.2339974964,-106.4658825311,236,,,,236,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24344170,"Parque Industrial Alfredo V. Bonfil, Mazatlán, Sin., México",23.2310964738,-106.4675606876,140,,,,140,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24344171,"Parque Industrial Alfredo V. Bonfil, Mazatlán, Sin., México",23.2310964738,-106.4675606876,140,,,,140,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24344187,"Parque Industrial Alfredo V. Bonfil, Mazatlán, Sin., México",23.2310964738,-106.4675606876,140,,,,140,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24344188,"Parque Industrial Alfredo V. Bonfil, Mazatlán, Sin., México",23.2310964738,-106.4675606876,140,,,,140,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24344194,"Parque Industrial Alfredo V. Bonfil, Mazatlán, Sin., México",23.2310964738,-106.4675606876,140,,,,140,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24349400,"Mazatlán, MX-SI, MX",23.2375644252,-106.4645089086,205,,,,205,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24349488,"Mazatlán, Sin., México",23.237860251,-106.4653088554,236,,,,236,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24349493,"Mazatlán, Sin., México",23.237860251,-106.4653088554,236,,,,236,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24395765,"Malecón de Mazatlán, Balcones de Loma Linda, 82000 Mazatlán, Sin., México",23.2095023576,-106.4255307945,488,,,,488,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24401796,"Mazatlán, MX-SI, MX",23.2376181659,-106.4647126104,151,,,,151,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24404405,"Mazatlán, Sin., México",23.2304489979,-106.4671059189,218,,,,218,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24404445,"Mazatlán, Sin., México",23.2304489979,-106.4671059189,218,,,,218,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24404456,"Mazatlán, Sin., México",23.2304489979,-106.4671059189,218,,,,218,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24406640,"Mazatlán, Sin., México",23.2388048731,-106.4652606162,191,,,,191,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24406662,"Mazatlán, Sin., México",23.2388048731,-106.4652606162,191,,,,191,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24440186,"Isla del Cano, Costa Rica",8.707268,-83.8817571,2360,,,,2360,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24496282,"Guaymas, MX-SO, MX",27.9101311453,-110.9535003443,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24549627,"La Paz, MX-BS, MX",24.4452473752,-110.3830167623,448,,,,448,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24549633,"La Paz, MX-BS, MX",24.4458330046,-110.3832742568,448,,,,448,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24562288,"Puerto Ayora, Ecuador",-0.7555573586,-90.3148118693,212,,,,212,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24574602,"Puerto Ayora, Ecuador",-0.7531774256,-90.3108681619,170,,,,170,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24574627,"Puerto Ayora, Ecuador",-0.7531774256,-90.3108681619,170,,,,170,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
24643722,"Zihuatanejo, Guerrero, Mexico",17.6416693,-101.5516955,4811,,,,4811,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25010969,"Océano Pacífico, , COL, MX",19.0619762995,-104.3048298562,19,,,,19,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25025120,"Nuquí, Chocó, Colombia",5.6249658114,-77.4199609115,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25025145,"Nuquí, Chocó, Colombia",5.6249524649,-77.4197436526,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25110963,cabo san lucas,22.878903,-109.898544,19,,,,19,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25378766,"Puntarenas, CR-PU, CR",9.5995160998,-85.1737977373,1128,,,,1128,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25378772,"Puntarenas, CR-PU, CR",9.5882057972,-85.1734544145,1317,,,,1317,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25595869,"Golfito, CR-PU, CR",8.398028,-83.348104,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25831398,"Isla del Cano, Costa Rica",8.707268,-83.8817571,1727,,,,1727,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25831402,"Isla del Cano, Costa Rica",8.707268,-83.8817571,1727,,,,1727,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25857852,"Coronado Islands, Loreto, BCS, MX",26.1136268244,-111.2798210769,106,,,,106,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
25964349,"Puntarenas Province, Costa Rica",9.6350230819,-84.6523011848,8415,,,,8415,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
26501473,"Galápagos, EC",-0.1677010296,-90.64453125,99430,,,,99430,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
26529446,"San Cristóbal, EC-GA, EC",-0.7047243632,-89.2484405034,626,,,,626,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
26600184,"Galapagos Islands, Isabela, Galapagos, EC",-0.2653495861,-91.3710858242,1169,,,,1169,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
26844278,"Galapagos Islands, Santiago, Galapagos, EC",-0.2408633333,-90.8607633333,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
26918948,"Ocotal Beach, Guanacaste Province, Costa Rica",10.548489527,-85.7215103908,142,,,,142,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
26993120,"Galapagos Islands, Santiago, Galapagos, EC",-0.2901673529,-90.5640492561,500,,,,500,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
27014849,"Galapagos Islands, Santiago, Galapagos, EC",-0.2898745897,-90.5655861671,500,,,,500,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
27373662,"Galapagos Islands, Fernandina, Galapagos, EC",-0.2675892843,-91.4444547077,529,,,,529,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
27552660,"Playa Santa Maria, Cabo San Lucas, BCS, MX",22.928438212,-109.8153455109,326,,,,326,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
27552803,"Playa Santa Maria, Cabo San Lucas, BCS, MX",22.9288472075,-109.8152694931,399,,,,399,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28104852,"Puerto Ayora, Ecuador",-0.7532086679,-90.3111877917,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28239121,"Galapagos Islands, Santiago, Galapagos, EC",-0.241110827,-90.860631524,226,,,,226,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28388931,"Isabela, EC-GA, EC",-1.039,-91.1538,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28443535,"Devil's Crown, Galapagos Islands, Ecuador",-1.2158707874,-90.4228097073,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28462561,Tessoro at Las Conchas,31.2781769374,-113.4457207732,137,,,,137,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28467509,"Kicker Rock, Galapagos Islands, Ecuador",-0.7772766015,-89.5202948768,15,,,,15,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28521700,Mexico,29.0974178314,-113.5307998657,,,,,,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
28870648,"Sonsonate, El Salvador",13.5247420015,-89.7959546372,88,,,,88,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
29385782,"Océano Pacífico, , , MX",29.7434333333,-114.30607,64,,,,64,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
29415999,"Amapas, 48399 Puerto Vallarta, Jal., México",20.5875236084,-105.2449598908,11,,,,11,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
29427696,"Great Darwin Bay, Genovesa Island, Galapagos Islands, Ecuador",0.3158349539,-89.9466622073,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
29428719,"Sullivan Bay, Santiago Island, Galapagos Islands, Ecuador",-0.2756119759,-90.5717073624,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
29430323,"Ixtapa Zihuatanejo, Gro., México",17.6531334221,-101.6002174208,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
29464850,"Cabo Pulmo, Los Cabos, MX-BS, MX",23.4051267805,-109.4230820987,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
