id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5183415,"Loc.Princess Alexandra National Park, The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7855113,-72.2104068,204,,,,204,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5194101,"Mar Caribe, Bahia Soliman, Tulum, Q.R., México",20.2791584112,-87.3792960695,205,,,,205,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5227408,"Isla Mujeres, Isla Mujeres, QROO, MX",21.2299181612,-86.7386503893,2561,,,,2561,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5228663,"Sombrero Beach, Marathon, Monroe County, FL, USA",24.691948293,-81.0839456319,9,,,,9,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5257026,"Holetown Beach, Barbados",13.186445,-59.638816,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5257031,"Paynes Bay Beach N, Barbados",13.168308,-59.638585,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5257097,"Paynes Bay Beach, Barbados",13.165489,-59.637443,150,,,,150,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5281776,"Coral Gardens Reef, The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.786158,-72.2047993,204,,,,204,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5300555,"Coral Gardens Reef, The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.786158,-72.2047993,204,,,,204,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5377636,"Les Anses-d'Arlets, Le Marin, Martinique",14.5271333333,-61.0899,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5414245,"Les Anses-d'Arlets, Le Marin, Martinique",14.527025,-61.08987,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5419314,Sistema Arrecifal Veracruzano,19.143060013,-95.8088493347,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5449364,"Monroe County, FL, USA",24.6269043038,-82.874581933,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5483835,"Othón P. Blanco, MX-QR, MX",18.683324447,-87.7048881702,977,,,,977,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5486922,"Boca Raton, FL, USA",26.3504693082,-80.0758641958,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5526456,"Boca Raton, FL, USA",26.3401265156,-80.0724738836,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5558833,"George Town, KY",19.2647228718,-81.3922977394,482,,,,482,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5589983,"St. James Parish, Jamaica",18.5243021793,-77.851628959,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5663826,"Kralendijk, Caribbean Netherlands",12.1338549669,-68.2817244531,127,,,,127,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5668683,"Piscadera, Willemstad, Curaçao",12.1215655648,-68.9696388333,67,,,,67,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5802511,"Gulf of Mexico, Port Aransas, TX, US",27.8009659947,-97.0762685529,500,,,,500,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5822997,"Marathon, FL 33050, USA",24.7305730929,-81.0496455431,24,,,,24,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5900034,"799 E Cotter Ave, Port Aransas, TX, US",27.8366366667,-97.048425,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5968658,"Mayabeque, Cuba",23.1497021806,-81.8185506165,372,,,,372,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
5995868,"Arashi Beach, Noord, Aruba",12.610537,-70.0533844,1000,,,,1000,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6109377,"1120 S Ocean Blvd, Boca Raton, FL 33432, USA",26.3341528,-80.0730958,181,,,,181,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6129823,"Riviera Beach, FL, USA",26.7825531446,-80.041998813,174,,,,174,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6129839,"Riviera Beach, FL, USA",26.7825531446,-80.041998813,174,,,,174,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6129841,"Riviera Beach, FL, USA",26.7825531446,-80.041998813,174,,,,174,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6129867,"Riviera Beach, FL, USA",26.7825531446,-80.041998813,174,,,,174,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6129875,"Riviera Beach, FL, USA",26.7825531446,-80.041998813,174,,,,174,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6129948,"Palm Beach County, FL, USA",26.7307524579,-79.9884987155,4264,,,,4264,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6134811,Samaná,19.1935283318,-69.344408288,22,,,,22,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6175628,"2691–4097 Harbor Dr S, , , US",27.0551528333,-82.4423216667,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6212523,"Monroe County, FL, USA",25.1796379363,-80.3057271281,1179,,,,1179,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6227061,,25.0597329661,-80.373888462,132084,,,,132084,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6229819,,25.0373394971,-80.381774157,66042,,,,66042,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6292555,"Monroe County, FL, USA",24.6669529654,-81.241523902,3906,,,,3906,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6502999,"North Atlantic Ocean, , , ",23.2424357278,-81.1222859293,154,,,,154,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6651559,"Kuna Yala, Kuna Yala, Panama",9.5588888889,-78.8752777778,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6671781,Frente a Isla Mujeres,21.2042579777,-86.729593277,122,,,,122,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6878196,United States,24.6278177,-81.1107999,202,,,,202,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6902473,"West Bay, KY",19.3452704765,-81.3830280304,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6916407,"Akumal, Q.R., México",20.3959736,-87.315901,680,,,,680,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6917504,"Akumal, Q.R., México",20.3959736,-87.315901,680,,,,680,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6933304,"Isla Mujeres, Q.R., México",21.2366946,-86.7357679,3443,,,,3443,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6933699,"Isla Mujeres, Q.R., México",21.2366946,-86.7357679,3443,,,,3443,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6934574,"Harrington Sound Rd, Bermuda",32.3482159,-64.7110556,500,,,,500,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6942487,"Colonos Cuzamil, San Miguel de Cozumel, Q.R., Mexico",20.4992100006,-86.961915493,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
6968781,"Serra Grande, Uruçuca - BA, Brazil",-14.4648636,-39.0402116,107307,,,,107307,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7032930,"Sistema Arrecifal Veracruzano, Alvarado, MX-VE, MX",19.0796423123,-95.953762382,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7043223,"PR-413, Aguada, Rincón 00602, Puerto Rico",18.3496284455,-67.2645217181,31,,,,31,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7117856,"Othón P. Blanco, MX-QR, MX",18.6048454245,-87.2585248947,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7188971,"Marathon, FL 33050, USA",24.7116191505,-81.098843291,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7222254,"Florida, USA",24.628477,-82.8731874,1139,,,,1139,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7227448,Sistema Arrecifal Veracruzano,19.1015713889,-95.9376280556,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7234207,"Angra dos Reis - State of Rio de Janeiro, Brazil",-23.1567858618,-44.1808656929,7813,,,,7813,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7234218,"Angra dos Reis - State of Rio de Janeiro, Brazil",-23.1567858618,-44.1808656929,7813,,,,7813,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7333046,"Porlamar, Nueva Esparta, Venezuela",10.9513377321,-63.825644746,52,,,,52,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7347424,"Puerto Morelos, Q.R., México",20.8575938568,-86.8618012898,1406,,,,1406,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7390869,"11743 Termini San Luis Pass Rd, Galveston, TX, US",29.22742,-94.8946916667,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7403106,"Marathon, , FL, US",24.7116163842,-81.099201717,113,,,,113,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7418802,"Palancar Horseshoe, Cozumel, Mexico",20.352956,-87.023585,124,,,,124,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7443753,"Veracruz, Sistema Arrecifal Veracruzano, MX-VE, MX",19.2008225898,-96.0651880503,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7463043,,24.5460116667,-81.4055216667,500,,,,500,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7478343,"Solidaridad, Q.R., México",20.411247052,-87.3050665855,31,,,,31,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7479293,"Tulum, Q.R., México",20.4111779142,-87.3051758418,35,,,,35,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7550827,"Great Abaco, The Bahamas",26.3555029,-77.1485163,64743,,,,64743,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7550863,"Great Abaco, The Bahamas",26.3555029,-77.1485163,64743,,,,64743,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7552504,"Veracruz, Sistema Arrecifal Veracruzano, MX-VE, MX",19.2282555271,-96.1234617246,15,,,,15,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7668344,"Mexico Rocks, Belize",17.9833333,-87.9,645,,,,645,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7684432,"Belize District, Belize",17.8696288599,-88.0197143555,977,,,,977,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7684516,"Belize District, Belize",17.8722426851,-88.0273546674,353,,,,353,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7684554,"San Pedro, Belize",17.9213664,-87.9610905,362,,,,362,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7731087,"Solidaridad, Solidaridad, QROO, MX",20.493327191,-87.2343140372,170,,,,170,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7774488,"Zona Hotelera, Cancún, Q.R., Mexico",21.035,-86.7780555556,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7795933,"Florida, USA",24.628477,-82.8731874,253,,,,253,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7801180,Frente a Isla Mujeres,21.192254537,-86.7341423035,244,,,,244,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7907208,"Rafael Freyre, Cuba",21.128074,-75.956811,6910,,,,6910,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7914574,Curaçao,12.2120906886,-69.0853137374,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7938044,"Búzios - RJ, Brasil",-22.8077069037,-41.8938489755,5139,,,,5139,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7939647,"Atlantic Ocean, , , ",-8.4893241497,-34.9823271224,1427,,,,1427,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7946628,"Morro de São Paulo, Cairu - BA, Brasil",-13.3825982131,-38.9060125677,1398,,,,1398,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
7982610,Cuba,21.938722015,-80.3162906493,132084,,,,132084,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8082534,"Punta Cana, Dominican Republic",18.5443951457,-68.3506894112,31,,,,31,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8202436,"Yucab, Cozumel, Mexico",20.413821,-87.017555,124,,,,124,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8298140,"Unnamed Rd,, Cartagena, Bolívar, Colombia",10.2405144,-75.5570572,210,,,,210,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8430503,"Isla Grande, Bolívar, Colombia",10.1766068,-75.7400563,1975,,,,1975,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8651591,"Valle de Agua, Panama",9.242076,-82.296181,261,,,,261,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8697415,Sistema Arrecifal Veracruzano,19.1027966593,-95.9302139282,489,,,,489,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8697426,Sistema Arrecifal Veracruzano,19.1027966593,-95.9302139282,489,,,,489,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8697428,Sistema Arrecifal Veracruzano,19.1027966593,-95.9302139282,489,,,,489,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8790186,"Coot Pond Road, , Bermuda, BM",32.3886334203,-64.6790301189,42,,,,42,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8790322,"Cooper's Island Road, , , BM",32.3500959826,-64.6551403049,68,,,,68,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8795047,"Santa Maria - Los Caimanes, CU-CA-MO, CU-CA, CU",22.6278856259,-78.6949235201,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8939962,"Boca Raton, FL, USA",26.3356249075,-80.0716874751,31,,,,31,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
8947220,"Miami-Dade County, US-FL, US",25.776884079,-80.1843185425,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9051172,"South Water Caye, Belize",16.8119245033,-88.0824757321,412,,,,412,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9082671,"Bodden Town, Cayman Islands",19.3221698,-81.2346890904,18370,,,,18370,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9094825,"Batteaux Bay, Speyside 00000, Trinidad and Tobago",11.3070278,-60.528751,210,,,,210,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9105168,Xpu-ha,20.4656781145,-87.2601100802,20,,,,20,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9110020,"Cozumel, Quintana Roo, Mexico",20.5618321261,-86.9607923294,16532,,,,16532,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9337350,"Saint Patrick, GD",12.212878933,-61.6099065542,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9355087,Belize,16.8812783,-88.1200826,207,,,,207,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9367050,"Virgin Gorda, British Virgin Islands",18.4974651163,-64.4028579444,1953,,,,1953,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9412521,"Les Anses-d'Arlet, Martinique",14.5378653501,-61.0736124766,38300,,,,38300,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9425963,"Saint Peter, BB",13.2580360313,-59.6467801893,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9442600,"Straits of Florida, , FL, US",24.5432614825,-81.786314239,1928,,,,1928,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9451049,"Luffkins Tower, STHL 1ZZ, St Helena, Ascension and Tristan da Cunha",-15.9630752461,-5.7168153673,44028,,,,44028,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9452174,"Tobago, , Trinidad and Tobago, TT",11.1580028333,-60.8390166667,5,,,,5,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
9608327,"Tulum, Quintana Roo, Mexico",20.3603563691,-87.3326559556,1936,,,,1936,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
