type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2015-01-06	CCBY			Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: cd4f3c3e-866d-4345-a7a7-3ee084649d04. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)	http://portal.vertnet.org/o/wam/ichthyology?id=cd4f3c3e-866d-4345-a7a7-3ee084649d04				WAM	Ichthyology		PreservedSpecimen				cd4f3c3e-866d-4345-a7a7-3ee084649d04	P22430.001		McKay, R.J.							present																																		| Australia | WA |  |  |  |  |	Australasia				Australia	AU	Western Australia				AUSTRALIA | WA											-20.46667	116.61667	not recorded (forced WGS84)	100000													requires verification																							Hutchins, J.B.	1973						Abudefduf saxatilis vaigiensis					|  |  | Perciformes | Pomacentridae | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis	vaigiensis	subspecies				ICZN											Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	OZCAM.CHAFC@gmail.com	OZCAM Webmaster	2015-01-06	2016-07-25	2015-01-05	0	0	0	0		specimen	0
PhysicalObject	2015-01-06	CCBY			Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: e8c0336a-8067-43a3-aeba-15ca44138346. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)	http://portal.vertnet.org/o/wam/ichthyology?id=e8c0336a-8067-43a3-aeba-15ca44138346				WAM	Ichthyology		PreservedSpecimen				e8c0336a-8067-43a3-aeba-15ca44138346	P25832.008		Hutchins, J.B., et al.	1						present																	MUR 77 0			1600														| Australia | WA |  |  |  |  |	Australasia				Australia	AU	Western Australia				AUSTRALIA | WA				0	0						-21.65	114.33333	not recorded (forced WGS84)	100000													requires verification																							Hutchins, J.B.	1977						Abudefduf saxatilis					|  |  | Perciformes | Pomacentridae | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	OZCAM.CHAFC@gmail.com	OZCAM Webmaster	2015-01-06	2016-07-25	2015-01-05	0	0	0	0		specimen	0
PhysicalObject	30:40.0	CC0		http://vertnet.org/resources/norms.html	Auburn University Museum of Natural History. AUM Fish Collection. Record ID: 46b876ec-96aa-4694-af97-1e13544489b0. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=aum_fish (source published on 2019-06-20)	http://portal.vertnet.org/o/aum/fish?id=46b876ec-96aa-4694-af97-1e13544489b0	http://grbio.org/cool/8wk2-p21y			AUM	Fish		PreservedSpecimen				46b876ec-96aa-4694-af97-1e13544489b0	46093		A.R. Henderson, C.P. Cleveland, N Wilkes, A.C. Knight, R.A. Kennon, C.E. Johnston							present	9 - 70% EtOH							FOMA 3703									7023		2004-08-03		216	216	2004	8	3	3-Aug-04						24a73311-cc76-472c-9bc5-e520310380b5		North America | United States | Florida | St.Johns County |  | Atlantic Ocean |  |	North America	North Atlantic Ocean			United States	US	Florida	Saint Johns		Matanzas River, Fort Matanzas National Battlefield pier at Visitors Center	North America | United States | Florida | St.Johns County | Atlantic Ocean | Matanzas River, Fort Matanzas National Battlefield pier at Visitors Center											29.71525	-81.2345	not recorded (forced WGS84)														requires verification																														Abudefduf saxatilis					Animalia | Chordata | Actinopterygii | Perciformes | Pomacentridae | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Auburn University Museum of Natural History. AUM Fish Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=aum_fish (source published on 2019-06-20)	d499aef2-b1d9-4890-aeb3-5f0d1237b513	34cc6c50-812c-11de-86fe-b8a03c50a862	wernedc@auburn.edu	David Werneke	2019-06-20	2019-06-26	2014-04-14	0	0	0	0	0	specimen	0
PhysicalObject	2015-10-22	CC0	Bernice Pauahi Bishop Museum	http://vertnet.org/resources/norms.html	Bernice P. Bishop Museum. Bernice P. Bishop Museum. Record ID: 350f00f5-e068-4087-9ce0-14b6951ef550. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	http://portal.vertnet.org/o/bpbm/i?id=350f00f5-e068-4087-9ce0-14b6951ef550	urn:lsid:biocol.org:col:34697	urn:lsid:biocol.org:col:1001		BPBM	I	Bishop Museum Fish Specimens	FossilSpecimen				350f00f5-e068-4087-9ce0-14b6951ef550	31732		J.E. Randall	1						present		in collection																	1987-01-24		24	24	1987	1	24	1987-01-24	silty sand and rock bottom	Rotenone						|  |  |  |  | Pacific Ocean | Northeastern Australia | Queensland	Australasia	Pacific Ocean	Northeastern Australia	Queensland	Australia	AU				Queensland; mouth of Endeavor River (E end of Cooktown); rock and mangrove shore	Queensland | Northeastern Australia | Pacific Ocean				0	0	0.5m					-15.4667	145.25	WGS84			15°28'S, 145°15'E	15°28'S	145°15'E	degrees minutes seconds								requires verification																												0cbbc576-8921-470c-ba0c-682e4ca88299	2c6327e1-5560-4db4-b9ca-76a0fa03d975	Abudefduf saxatilis		Chætodon ſaxatilis Linnæus, 1758	Linnæus, Carolus.  1758. Systema naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Laurentii Salvii, Holmiae [= Stockholm].  Vol. Tomus I,  Editio decima, reformata: i-ii, 1-824.	1758	ANIMALIA | CHORDATA | ACTINOPTERYGII | PERCIFORMES | POMACENTRIDAE | Abudefduf	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf	-	saxatilis		species		Linnæus 1758		ICZN											Bernice P. Bishop Museum. Bernice P. Bishop Museum. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm (source published on 2015-10-22)	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	deepreef@bishopmuseum.org	Richard Pyle	2015-10-22	2016-08-10	2015-10-21	0	0	0	1		specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208443. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208443				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208443	208443		Empeso, D.	4							alc-55% isopropanol																	GVF 2668	1960-04-25	1500-1600	116	116	1960	4	25	1960-04-25	sand & gravel	5 liters rotenone, dipnet, hand			Walter Brown Philippine Exped.; see GVF 2668 (sta. D-3) for more data.			Pacific Ocean|Indo-West Pacific|Philippines|Negros Oriental	Pacific Ocean / Indo-West Pacific				Philippines		Negros Oriental			Siaton town, 50 km S of Dumaguete city, ca. 500m from mouth of Siaton R.; tide pool (10' x 12').							0-2.5 ft					9.0333330000	123.0166670000	not recorded				9°2'N	123°1'E																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208444. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208444				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208444	208444		Bolin, R. L.; Bromhall, J. D.	1							alc-55% isopropanol																	GVF 1723	1958-03-10	1330-1600	69	69	1958	3	10	1958-03-10		poison			See GVF 1723 (sta. HK-46) for more data.			Pacific Ocean|Indo-West Pacific|China|Hong Kong	Pacific Ocean / Indo-West Pacific				China		Hong Kong			Kin Tau, Port Shelter; very irregular reef extending from Sharp I.							0-15 ft					22.3641670000	114.2827780000	not recorded				"22°21'51""N"	"114°16'58""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208445. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208445				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208445	208445		Brittan, Damian, Gaines, Sumang, Fehlmann	1							alc-55% isopropanol																	GVF 0871	1956-08-27	1545-1800	240	240	1956	8	27	1956-08-27	dead coral	1 qt. pronoxfish			See GVF 871 (sta. 85) for more data.			Pacific Ocean|Indo-West Pacific|Palau|Kayangel State|Kayangel Atoll	Pacific Ocean / Indo-West Pacific			Kayangel Atoll	Palau		Kayangel State			Tide pool on east side of Kayangel; sandy beach; low tide.							0-1.5 ft					8.0847220000	134.7286110000	not recorded				"8°5'5""N"	"134°43'43""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2012-03-22 13:20:24.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208446. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208446				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208446	208446		Bolin; Bromhall	1							alc-55% isopropanol																	GVF 1721	1958-02-27	1330-1500	58	58	1958	2	27	1958-02-27		poison			See GVF 1721 (sta. HK-44) for more data.			Pacific Ocean|Indo-West Pacific|China|Hong Kong	Pacific Ocean / Indo-West Pacific				China		Hong Kong			Sharp I. [Kiu Tsui Chau], two small surge channels.							0-8 ft					22.3647220000	114.2938890000	not recorded				"22°21'53""N"	"114°17'38""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208447. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208447				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208447	208447		Bayer, Fehlmann, Rikrik et al	1							alc-55% isopropanol																	GVF 0617	1955-08-19	1330-1700	231	231	1955	8	19	1955-08-19	marine; rock	liquid rotenone (1 qt.), dipnets, hand			See GVF 617 (sta. 111) for more data.			Pacific Ocean|Indo-West Pacific|Palau	Pacific Ocean / Indo-West Pacific				Palau					Reef flat on outer barrier reef ca. 2 miles SSW of Ngaremediu Dist. east of Urukthapel I.; water 0-1' deep.							0-1 ft					7.2191670000	134.4444440000	not recorded				"7°13'9""N"	"134°26'40""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2003-06-05 16:01:41.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208451. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208451				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208451	208451		Empeso, D.	8							alc-55% isopropanol																	GVF 1619	1958-10-30	900-1100	303	303	1958	10	30	1958-10-30	rock & sand	rotenone & dipnet			See GVF 1619 (sta. 92) for more data.			Pacific Ocean|Indo-West Pacific|Philippines|Negros Oriental	Pacific Ocean / Indo-West Pacific				Philippines		Negros Oriental			Pulo Barrio, 2 km north of Sibulan; tidepool.							0-3 ft					9.4833330000	123.2833330000	not recorded				9°29'N	123°17'E																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208452. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208452				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208452	208452		D. Empeso & R. Empeso	4							alc-55% isopropanol																	GVF 2671	1960-04-27	1600-1730	118	118	1960	4	27	1960-04-27	sand & coralline rocks	2.5 liters rotenone, dipnet, hand			Walter Brown Philippine Exped.; see GVF 2671 (sta. D-6) for more data.			Pacific Ocean|Indo-West Pacific|Philippines|Negros Oriental|Ciagba Bay	Pacific Ocean / Indo-West Pacific	Ciagba Bay			Philippines		Negros Oriental			Siaton town, 8 km northwest of Siaton; tide pool (20 x 30m) surrounded by coral.							0-3 ft					9.0333330000	122.9333330000	not recorded				9°2'N	122°56'E																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2002-07-03 00:00:00.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208457. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208457				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208457	208457		Fehlmann, H. Adair; Sumang; Sako	1							alc-55% isopropanol																	GVF 0947	1956-10-08	1430-1700	282	282	1956	10	8	1956-10-08	sand & coral rubble	noxfish (1 gal), hand and nets			see GVF 947 (sta. 161) for more data.			Pacific Ocean|Indo-West Pacific|Palau|Kayangel State|Kayangel I.	Pacific Ocean / Indo-West Pacific			Kayangel I.	Palau		Kayangel State			South end of atoll, south side of Ngarapalas I.; coral rubble with a few, low, scattered coral heads.							0-4 ft					8.0383330000	134.7058330000	not recorded				"8°2'18""N"	"134°42'21""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2012-03-22 13:20:24.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208458. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208458				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208458	208458		Bolin; Bromhall	1							alc-55% isopropanol																	GVF 1721	1958-02-27	1330-1500	58	58	1958	2	27	1958-02-27		poison			See GVF 1721 (sta. HK-44) for more data.			Pacific Ocean|Indo-West Pacific|China|Hong Kong	Pacific Ocean / Indo-West Pacific				China		Hong Kong			Sharp I. [Kiu Tsui Chau], two small surge channels.							0-8 ft					22.3647220000	114.2938890000	not recorded				"22°21'53""N"	"114°17'38""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2012-03-22 13:19:37.0	CC0			California Academy of Sciences. CAS Ichthyology (ICH). Record ID: urn:catalog:CAS:ICH:208459. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	http://portal.vertnet.org/o/cas/ich?id=urn-catalog-cas-ich-208459				CAS	ICH		PreservedSpecimen				urn:catalog:CAS:ICH:208459	208459		Bolin; Bromhall	1							alc-55% isopropanol																	GVF 1719	1958-02-27	1030-1230	58	58	1958	2	27	1958-02-27	irregular rock & some coral	poison			See GVF 1719 (sta. HK-42) for more data.			Pacific Ocean|Indo-West Pacific|China|Hong Kong	Pacific Ocean / Indo-West Pacific				China		Hong Kong			Sharp I. [Kiu Tsui Chau], rocky reef with a little coral extending perpendicular to shore and showing a couple of small exposed rocks.							0-15 ft					22.3661110000	114.2961110000	not recorded				"22°21'58""N"	"114°17'46""E"																																							Abudefduf saxatilis					Actinopteri | Perciformes | Labroidei | Pomacentridae	Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis						ICZN											California Academy of Sciences. CAS Ichthyology (ICH). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=ich (source published on 2019-07-15)	5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862	dcatania@calacademy.org	David Catania	2019-07-15	2019-08-04	no migrator	0	0	0	0	0	specimen	0
